PROJECT_NAME: scrapy
Removing env/lib/python3.8/site-packages/defusedxml/expatreader.py
Removing env/lib/python3.8/site-packages/defusedxml/lxml.py
Removing env/lib/python3.8/site-packages/defusedxml/minidom.py
Removing env/lib/python3.8/site-packages/defusedxml/pulldom.py
Removing env/lib/python3.8/site-packages/defusedxml/sax.py
Removing env/lib/python3.8/site-packages/defusedxml/xmlrpc.py
Removing env/lib/python3.8/site-packages/easy_install.py
Removing env/lib/python3.8/site-packages/exampleproj/__init__.py
Removing env/lib/python3.8/site-packages/exampleproj/_version.py
Removing env/lib/python3.8/site-packages/flask/__init__.py
Removing env/lib/python3.8/site-packages/flask/__main__.py
Removing env/lib/python3.8/site-packages/flask/_compat.py
Removing env/lib/python3.8/site-packages/flask/app.py
Removing env/lib/python3.8/site-packages/flask/blueprints.py
Removing env/lib/python3.8/site-packages/flask/cli.py
Removing env/lib/python3.8/site-packages/flask/config.py
Removing env/lib/python3.8/site-packages/flask/ctx.py
Removing env/lib/python3.8/site-packages/flask/debughelpers.py
Removing env/lib/python3.8/site-packages/flask/globals.py
Removing env/lib/python3.8/site-packages/flask/helpers.py
Removing env/lib/python3.8/site-packages/flask/json/__init__.py
Removing env/lib/python3.8/site-packages/flask/json/tag.py
Removing env/lib/python3.8/site-packages/flask/logging.py
Removing env/lib/python3.8/site-packages/flask/sessions.py
Removing env/lib/python3.8/site-packages/flask/signals.py
Removing env/lib/python3.8/site-packages/flask/templating.py
Removing env/lib/python3.8/site-packages/flask/testing.py
Removing env/lib/python3.8/site-packages/flask/views.py
Removing env/lib/python3.8/site-packages/flask/wrappers.py
Removing env/lib/python3.8/site-packages/google/protobuf/__init__.py
Removing env/lib/python3.8/site-packages/google/protobuf/any_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/api_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/compiler/__init__.py
Removing env/lib/python3.8/site-packages/google/protobuf/compiler/plugin_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/descriptor.py
Removing env/lib/python3.8/site-packages/google/protobuf/descriptor_database.py
Removing env/lib/python3.8/site-packages/google/protobuf/descriptor_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/descriptor_pool.py
Removing env/lib/python3.8/site-packages/google/protobuf/duration_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/empty_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/field_mask_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/__init__.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/_api_implementation.cpython-38-x86_64-linux-gnu.so
Removing env/lib/python3.8/site-packages/google/protobuf/internal/api_implementation.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/containers.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/decoder.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/encoder.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/enum_type_wrapper.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/extension_dict.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/message_listener.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/python_message.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/type_checkers.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/well_known_types.py
Removing env/lib/python3.8/site-packages/google/protobuf/internal/wire_format.py
Removing env/lib/python3.8/site-packages/google/protobuf/json_format.py
Removing env/lib/python3.8/site-packages/google/protobuf/message.py
Removing env/lib/python3.8/site-packages/google/protobuf/message_factory.py
Removing env/lib/python3.8/site-packages/google/protobuf/proto_builder.py
Removing env/lib/python3.8/site-packages/google/protobuf/pyext/__init__.py
Removing env/lib/python3.8/site-packages/google/protobuf/pyext/_message.cpython-38-x86_64-linux-gnu.so
Removing env/lib/python3.8/site-packages/google/protobuf/pyext/cpp_message.py
Removing env/lib/python3.8/site-packages/google/protobuf/reflection.py
Removing env/lib/python3.8/site-packages/google/protobuf/service.py
Removing env/lib/python3.8/site-packages/google/protobuf/service_reflection.py
Removing env/lib/python3.8/site-packages/google/protobuf/source_context_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/struct_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/symbol_database.py
Removing env/lib/python3.8/site-packages/google/protobuf/text_encoding.py
Removing env/lib/python3.8/site-packages/google/protobuf/text_format.py
Removing env/lib/python3.8/site-packages/google/protobuf/timestamp_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/type_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/util/__init__.py
Removing env/lib/python3.8/site-packages/google/protobuf/util/json_format_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/util/json_format_proto3_pb2.py
Removing env/lib/python3.8/site-packages/google/protobuf/wrappers_pb2.py
Removing env/lib/python3.8/site-packages/h11-0.12.0.dist-info/
Removing env/lib/python3.8/site-packages/h11/__init__.py
Removing env/lib/python3.8/site-packages/h11/_abnf.py
Removing env/lib/python3.8/site-packages/h11/_connection.py
Removing env/lib/python3.8/site-packages/h11/_events.py
Removing env/lib/python3.8/site-packages/h11/_headers.py
Removing env/lib/python3.8/site-packages/h11/_readers.py
Removing env/lib/python3.8/site-packages/h11/_receivebuffer.py
Removing env/lib/python3.8/site-packages/h11/_state.py
Removing env/lib/python3.8/site-packages/h11/_util.py
Removing env/lib/python3.8/site-packages/h11/_version.py
Removing env/lib/python3.8/site-packages/h11/_writers.py
Removing env/lib/python3.8/site-packages/h11/tests/__init__.py
Removing env/lib/python3.8/site-packages/h11/tests/data/
Removing env/lib/python3.8/site-packages/h11/tests/helpers.py
Removing env/lib/python3.8/site-packages/h11/tests/test_against_stdlib_http.py
Removing env/lib/python3.8/site-packages/h11/tests/test_connection.py
Removing env/lib/python3.8/site-packages/h11/tests/test_events.py
Removing env/lib/python3.8/site-packages/h11/tests/test_headers.py
Removing env/lib/python3.8/site-packages/h11/tests/test_helpers.py
Removing env/lib/python3.8/site-packages/h11/tests/test_io.py
Removing env/lib/python3.8/site-packages/h11/tests/test_receivebuffer.py
Removing env/lib/python3.8/site-packages/h11/tests/test_state.py
Removing env/lib/python3.8/site-packages/h11/tests/test_util.py
Removing env/lib/python3.8/site-packages/h2-3.2.0.dist-info/
Removing env/lib/python3.8/site-packages/h2/__init__.py
Removing env/lib/python3.8/site-packages/h2/config.py
Removing env/lib/python3.8/site-packages/h2/connection.py
Removing env/lib/python3.8/site-packages/h2/errors.py
Removing env/lib/python3.8/site-packages/h2/events.py
Removing env/lib/python3.8/site-packages/h2/exceptions.py
Removing env/lib/python3.8/site-packages/h2/frame_buffer.py
Removing env/lib/python3.8/site-packages/h2/settings.py
Removing env/lib/python3.8/site-packages/h2/stream.py
Removing env/lib/python3.8/site-packages/h2/utilities.py
Removing env/lib/python3.8/site-packages/h2/windows.py
Removing env/lib/python3.8/site-packages/hamcrest/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/core/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/core/assert_that.py
Removing env/lib/python3.8/site-packages/hamcrest/core/base_description.py
Removing env/lib/python3.8/site-packages/hamcrest/core/base_matcher.py
Removing env/lib/python3.8/site-packages/hamcrest/core/compat.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/allof.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/anyof.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/described_as.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/is_.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/isanything.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/isequal.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/isinstanceof.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/isnone.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/isnot.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/issame.py
Removing env/lib/python3.8/site-packages/hamcrest/core/core/raises.py
Removing env/lib/python3.8/site-packages/hamcrest/core/description.py
Removing env/lib/python3.8/site-packages/hamcrest/core/helpers/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/core/helpers/hasmethod.py
Removing env/lib/python3.8/site-packages/hamcrest/core/helpers/ismock.py
Removing env/lib/python3.8/site-packages/hamcrest/core/helpers/wrap_matcher.py
Removing env/lib/python3.8/site-packages/hamcrest/core/matcher.py
Removing env/lib/python3.8/site-packages/hamcrest/core/selfdescribing.py
Removing env/lib/python3.8/site-packages/hamcrest/core/selfdescribingvalue.py
Removing env/lib/python3.8/site-packages/hamcrest/core/string_description.py
Removing env/lib/python3.8/site-packages/hamcrest/library/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/is_empty.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/isdict_containing.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/isdict_containingentries.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/isdict_containingkey.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/isdict_containingvalue.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/isin.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/issequence_containing.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/issequence_containinginanyorder.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/issequence_containinginorder.py
Removing env/lib/python3.8/site-packages/hamcrest/library/collection/issequence_onlycontaining.py
Removing env/lib/python3.8/site-packages/hamcrest/library/integration/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/integration/match_equality.py
Removing env/lib/python3.8/site-packages/hamcrest/library/number/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/number/iscloseto.py
Removing env/lib/python3.8/site-packages/hamcrest/library/number/ordering_comparison.py
Removing env/lib/python3.8/site-packages/hamcrest/library/object/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/object/haslength.py
Removing env/lib/python3.8/site-packages/hamcrest/library/object/hasproperty.py
Removing env/lib/python3.8/site-packages/hamcrest/library/object/hasstring.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/__init__.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/isequal_ignoring_case.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/isequal_ignoring_whitespace.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/stringcontains.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/stringcontainsinorder.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/stringendswith.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/stringmatches.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/stringstartswith.py
Removing env/lib/python3.8/site-packages/hamcrest/library/text/substringmatcher.py
Removing env/lib/python3.8/site-packages/hamcrest/py.typed
Removing env/lib/python3.8/site-packages/hpack-3.0.0.dist-info/
Removing env/lib/python3.8/site-packages/hpack/__init__.py
Removing env/lib/python3.8/site-packages/hpack/compat.py
Removing env/lib/python3.8/site-packages/hpack/exceptions.py
Removing env/lib/python3.8/site-packages/hpack/hpack.py
Removing env/lib/python3.8/site-packages/hpack/hpack_compat.py
Removing env/lib/python3.8/site-packages/hpack/huffman.py
Removing env/lib/python3.8/site-packages/hpack/huffman_constants.py
Removing env/lib/python3.8/site-packages/hpack/huffman_table.py
Removing env/lib/python3.8/site-packages/hpack/struct.py
Removing env/lib/python3.8/site-packages/hpack/table.py
Removing env/lib/python3.8/site-packages/hyperframe-5.2.0.dist-info/
Removing env/lib/python3.8/site-packages/hyperframe/__init__.py
Removing env/lib/python3.8/site-packages/hyperframe/exceptions.py
Removing env/lib/python3.8/site-packages/hyperframe/flags.py
Removing env/lib/python3.8/site-packages/hyperframe/frame.py
Removing env/lib/python3.8/site-packages/hyperlink-19.0.0.dist-info/
Removing env/lib/python3.8/site-packages/hyperlink/__init__.py
Removing env/lib/python3.8/site-packages/hyperlink/_url.py
Removing env/lib/python3.8/site-packages/hyperlink/test/__init__.py
Removing env/lib/python3.8/site-packages/hyperlink/test/common.py
Removing env/lib/python3.8/site-packages/hyperlink/test/test_common.py
Removing env/lib/python3.8/site-packages/hyperlink/test/test_decoded_url.py
Removing env/lib/python3.8/site-packages/hyperlink/test/test_parse.py
Removing env/lib/python3.8/site-packages/hyperlink/test/test_scheme_registration.py
Removing env/lib/python3.8/site-packages/hyperlink/test/test_url.py
Removing env/lib/python3.8/site-packages/idna-2.9.dist-info/
Removing env/lib/python3.8/site-packages/idna/__init__.py
Removing env/lib/python3.8/site-packages/idna/codec.py
Removing env/lib/python3.8/site-packages/idna/compat.py
Removing env/lib/python3.8/site-packages/idna/core.py
Removing env/lib/python3.8/site-packages/idna/idnadata.py
Removing env/lib/python3.8/site-packages/idna/intranges.py
Removing env/lib/python3.8/site-packages/idna/package_data.py
Removing env/lib/python3.8/site-packages/idna/uts46data.py
Removing env/lib/python3.8/site-packages/incremental-17.5.0.dist-info/
Removing env/lib/python3.8/site-packages/incremental/__init__.py
Removing env/lib/python3.8/site-packages/incremental/_version.py
Removing env/lib/python3.8/site-packages/incremental/tests/__init__.py
Removing env/lib/python3.8/site-packages/incremental/tests/test_update.py
Removing env/lib/python3.8/site-packages/incremental/tests/test_version.py
Removing env/lib/python3.8/site-packages/incremental/update.py
Removing env/lib/python3.8/site-packages/itsdangerous-1.1.0.dist-info/
Removing env/lib/python3.8/site-packages/itsdangerous/__init__.py
Removing env/lib/python3.8/site-packages/itsdangerous/_compat.py
Removing env/lib/python3.8/site-packages/itsdangerous/_json.py
Removing env/lib/python3.8/site-packages/itsdangerous/encoding.py
Removing env/lib/python3.8/site-packages/itsdangerous/exc.py
Removing env/lib/python3.8/site-packages/itsdangerous/jws.py
Removing env/lib/python3.8/site-packages/itsdangerous/serializer.py
Removing env/lib/python3.8/site-packages/itsdangerous/signer.py
Removing env/lib/python3.8/site-packages/itsdangerous/timed.py
Removing env/lib/python3.8/site-packages/itsdangerous/url_safe.py
Removing env/lib/python3.8/site-packages/jinja2/__init__.py
Removing env/lib/python3.8/site-packages/jinja2/_compat.py
Removing env/lib/python3.8/site-packages/jinja2/_identifier.py
Removing env/lib/python3.8/site-packages/jinja2/asyncfilters.py
Removing env/lib/python3.8/site-packages/jinja2/asyncsupport.py
Removing env/lib/python3.8/site-packages/jinja2/bccache.py
Removing env/lib/python3.8/site-packages/jinja2/compiler.py
Removing env/lib/python3.8/site-packages/jinja2/constants.py
Removing env/lib/python3.8/site-packages/jinja2/debug.py
Removing env/lib/python3.8/site-packages/jinja2/defaults.py
Removing env/lib/python3.8/site-packages/jinja2/environment.py
Removing env/lib/python3.8/site-packages/jinja2/exceptions.py
Removing env/lib/python3.8/site-packages/jinja2/ext.py
Removing env/lib/python3.8/site-packages/jinja2/filters.py
Removing env/lib/python3.8/site-packages/jinja2/idtracking.py
Removing env/lib/python3.8/site-packages/jinja2/lexer.py
Removing env/lib/python3.8/site-packages/jinja2/loaders.py
Removing env/lib/python3.8/site-packages/jinja2/meta.py
Removing env/lib/python3.8/site-packages/jinja2/nativetypes.py
Removing env/lib/python3.8/site-packages/jinja2/nodes.py
